TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AccountHolderName,Gender,DOB,Account_Opening_Date,Age,TransactionCount,Status,MerchantType
TX000271,AC00023,196.08,2013-12-31,Debit,"Melghat , Maharashtra",D000623,198.73.211.114,Online,61,Retired,98,1,4233.82,2024-11-04 08:06:31,Roan,Male,1988-04-11,2009-04-12,37,,,Kirana
TX000617,AC00023,254.92,2014-12-31,Credit,"Parbhani , Maharashtra",D000088,198.24.183.157,ATM,28,Farmer,169,1,2791.12,2024-11-04 08:07:18,Adjit,Male,1973-09-08,2009-11-04,51,,,Crop/Seed seller
TX001471,AC00024,820.46,2010-01-01,Credit,"Dhule , Maharashtra",D000185,89.21.156.229,Online,53,Farmer,243,1,5621.86,2024-11-04 08:10:23,Lalata,Female,1972-12-11,2009-10-23,52,,,Crop/Seed seller
TX001041,AC00024,84.89,2011-01-01,Debit,"Hingoli , Maharashtra",D000618,201.113.165.203,ATM,37,Labour,70,1,4735.61,2024-11-04 08:12:16,Dedeep,Male,1960-09-27,2009-01-25,64,,,Migration Help
TX001308,AC00024,28.78,2012-01-01,Credit,"Buldhana , Maharashtra",D000041,186.135.2.148,Online,40,Labour,51,1,680.55,2024-11-04 08:11:39,Moram,Male,1967-03-17,2009-10-14,58,,,Migration Help
TX002214,AC00024,423.53,2012-12-31,Credit,"Gadchiroli , Maharashtra",D000239,32.71.250.58,Branch,50,Labour,81,1,5453.4,2024-11-04 08:07:23,Momita,Female,1979-05-28,2009-11-23,46,,,Migration Help
TX001387,AC00024,69.28,2013-12-31,Debit,"Buldhana , Maharashtra",D000379,184.4.253.143,Online,25,Farmer,129,1,708.74,2024-11-04 08:11:01,Bakshi,Female,1981-01-21,2009-09-10,44,,,Crop/Seed seller
TX001807,AC00025,350.11,2010-01-01,Credit,"Melghat , Maharashtra",D000510,24.181.236.233,Online,74,Retired,178,1,4639.04,2024-11-04 08:08:12,Suika,Female,1978-04-13,2009-06-19,47,,,Kirana
TX001064,AC00025,65.26,2011-01-01,Debit,"Buldhana , Maharashtra",D000489,77.208.193.198,Branch,26,Farmer,72,1,7380.63,2024-11-04 08:10:54,Baika,Female,1993-02-18,2009-05-16,32,,,Crop/Seed seller
TX000283,AC00026,329.69,2010-01-01,Credit,"Melghat , Maharashtra",D000278,146.69.70.214,Online,26,Labour,66,1,1671.66,2024-11-04 08:09:49,Moshree,Female,1998-04-12,2009-10-25,27,,,Migration Help
TX000638,AC00026,90.88,2011-01-01,Debit,"Wardha , Maharashtra",D000449,196.244.194.198,Branch,18,Farmer,176,1,3908.47,2024-11-04 08:07:13,Mokar,Male,1964-10-17,2009-11-24,60,,,Crop/Seed seller
TX000698,AC00026,278.27,2012-01-01,Debit,"Hingoli , Maharashtra",D000141,87.234.36.48,Branch,29,Labour,123,1,6684.34,2024-11-04 08:09:58,Lanita,Female,1991-10-02,2009-08-09,33,,,Migration Help
TX000240,AC00026,66.5,2012-12-31,Credit,"Washim , Maharashtra",D000419,13.88.251.53,Online,32,Farmer,144,1,6820.23,2024-11-04 08:08:06,Vilata,Female,1988-04-16,2009-11-18,37,,,Crop/Seed seller
TX001513,AC00026,147.46,2013-12-31,Credit,"Dhule , Maharashtra",D000380,78.69.172.205,Online,65,Retired,205,1,7458.03,2024-11-04 08:11:31,Dekar,Male,1947-08-18,2009-07-04,77,,,Kirana
TX001927,AC00026,39.31,2014-12-31,Debit,"Buldhana , Maharashtra",D000394,203.197.235.35,Online,25,Farmer,178,1,1236.38,2024-11-04 08:06:47,Roesh,Male,1996-12-04,2009-01-04,28,,,Crop/Seed seller
TX000791,AC00027,262.06,2010-01-01,Debit,"Dhule , Maharashtra",D000408,44.73.3.217,Branch,63,Retired,118,1,13587.52,2024-11-04 08:10:23,Lajit,Male,1954-07-03,2009-03-03,71,,,Kirana
TX002377,AC00027,277.02,2011-01-01,Credit,"Washim , Maharashtra",D000561,65.149.11.248,ATM,46,Farmer,227,1,8586.38,2024-11-04 08:09:56,Suesha,Female,1985-09-02,2009-05-21,39,,,Crop/Seed seller
TX001258,AC00027,18.46,2012-01-01,Debit,"Wardha , Maharashtra",D000133,166.41.54.117,Branch,68,Retired,213,1,6381.6,2024-11-04 08:10:17,Lalata,Female,2001-09-18,2009-04-01,23,,,Kirana
TX001438,AC00028,107.48,2010-01-01,Debit,"Yavatmal, Maharashtra",D000624,120.32.147.210,Branch,20,Farmer,103,1,1379.39,2024-11-04 08:12:07,Raesh,Male,1988-01-11,2009-01-16,37,,,Crop/Seed seller
TX001580,AC00028,398.36,2011-01-01,Debit,"Parbhani , Maharashtra",D000022,80.58.55.129,ATM,22,Labour,56,1,1863.7,2024-11-04 08:09:08,Molata,Female,1940-07-17,2009-02-24,85,,,Migration Help
TX002415,AC00028,1664.33,2012-01-01,Debit,"Parbhani , Maharashtra",D000072,116.106.207.139,Branch,18,Farmer,65,1,1588.31,2024-11-04 08:07:07,Meangi,Female,1966-10-27,2009-03-30,58,,,Crop/Seed seller
TX001220,AC00029,129.48,2010-01-01,Debit,"Gadchiroli , Maharashtra",D000315,106.244.1.47,ATM,31,Farmer,179,1,7581.7,2024-11-04 08:10:43,Saraj,Male,1969-12-07,2009-04-12,55,,,Crop/Seed seller
TX000350,AC00029,11.18,2011-01-01,Debit,"Hingoli , Maharashtra",D000609,176.96.83.253,ATM,53,Labour,144,1,7467.3,2024-11-04 08:10:57,Mopal,Male,1979-03-05,2009-06-06,46,,,Migration Help
TX001860,AC00029,116.97,2012-01-01,Debit,"Nandurbar , Maharashtra",D000054,23.92.205.75,ATM,18,Labour,299,1,729.7,2024-11-04 08:08:24,Kashree,Female,1979-06-10,2009-11-10,46,,,Migration Help
TX000411,AC00029,390.35,2012-12-31,Credit,"Dhule , Maharashtra",D000274,101.223.82.253,ATM,64,Retired,61,1,7095.88,2024-11-04 08:10:01,Raika,Female,1940-10-15,2009-07-03,84,,,Kirana
TX000772,AC00029,101.19,2013-12-31,Credit,"Gadchiroli , Maharashtra",D000524,80.155.14.197,Online,64,Retired,75,1,14389.45,2024-11-04 08:09:44,Saan,Male,1968-09-11,2009-01-05,56,,,Kirana
TX002087,AC00029,1192.95,2014-12-31,Debit,"Gadchiroli , Maharashtra",D000227,71.93.189.160,Branch,23,Labour,73,1,325.15,2024-11-04 08:08:01,Lajit,Male,1984-12-04,2009-01-07,40,,,Migration Help
TX001347,AC00030,520.86,2010-01-01,Credit,"Yavatmal, Maharashtra",D000309,179.132.235.182,Online,51,Labour,66,1,9200.74,2024-11-04 08:08:47,Kashree,Female,1941-12-27,2009-04-17,83,,,Migration Help
TX001474,AC00030,384.41,2011-01-01,Debit,"Dhule , Maharashtra",D000289,168.55.199.214,ATM,60,Labour,65,1,7831.56,2024-11-04 08:10:13,Lakshi,Female,1999-02-21,2009-06-05,26,,,Migration Help
TX001920,AC00030,76.89,2012-01-01,Debit,"Nandurbar , Maharashtra",D000671,199.103.32.145,ATM,55,Farmer,132,1,7374.26,2024-11-04 08:10:31,Raan,Male,1946-02-22,2009-07-21,79,,,Crop/Seed seller
TX002498,AC00030,348.17,2012-12-31,Debit,"Yavatmal, Maharashtra",D000269,82.51.236.134,ATM,21,Farmer,181,1,1887.84,2024-11-04 08:11:06,Vikshi,Female,1948-02-02,2009-09-04,77,,,Crop/Seed seller
TX001785,AC00030,251.4,2013-12-31,Debit,"Gadchiroli , Maharashtra",D000502,189.20.224.220,ATM,57,Farmer,178,1,2561.67,2024-11-04 08:11:03,Meika,Female,1984-06-25,2009-05-28,41,,,Crop/Seed seller
TX000702,AC00030,211.1,2014-12-31,Debit,"Yavatmal, Maharashtra",D000653,19.228.76.177,Branch,57,Farmer,136,1,7059.77,2024-11-04 08:07:01,Sapal,Male,1961-02-16,2009-01-05,64,,,Crop/Seed seller
TX000781,AC00030,456.93,2015-12-31,Credit,"Yavatmal, Maharashtra",D000587,214.67.148.245,Branch,28,Farmer,193,1,7284.76,2024-11-04 08:09:29,Baesha,Female,1981-06-04,2009-08-24,44,,,Crop/Seed seller
TX001616,AC00030,363.84,2016-12-30,Debit,"Parbhani , Maharashtra",D000069,26.240.219.199,Online,73,Retired,118,3,5415.64,2024-11-04 08:09:37,Saesh,Male,1994-06-26,2009-06-02,31,,,Kirana
TX000560,AC00030,356.1,2017-12-30,Credit,"Buldhana , Maharashtra",D000441,167.164.55.0,Branch,26,Labour,187,1,868.35,2024-11-04 08:11:02,Viesha,Female,1961-06-14,2009-07-07,64,,,Migration Help
TX002368,AC00032,239.85,2010-01-01,Debit,"Hingoli , Maharashtra",D000001,121.67.144.20,ATM,70,Retired,50,1,1477.63,2024-11-04 08:07:51,Kalata,Female,1989-06-26,2009-05-05,36,,,Kirana
TX001137,AC00032,341.67,2011-01-01,Debit,"Parbhani , Maharashtra",D000160,140.94.123.72,Branch,53,Labour,96,5,1442.29,2024-11-04 08:09:03,Ralata,Female,1961-01-01,2009-02-26,64,,,Migration Help
TX002044,AC00032,248.76,2012-01-01,Debit,"Wardha , Maharashtra",D000390,149.46.124.220,Branch,21,Labour,117,1,6178.77,2024-11-04 08:09:07,Baangi,Female,1997-07-10,2009-06-21,28,,,Migration Help
TX000754,AC00032,1020.73,2012-12-31,Debit,"Wardha , Maharashtra",D000676,166.79.195.157,ATM,28,Labour,87,1,1119.61,2024-11-04 08:11:32,Lamita,Female,1940-10-17,2009-11-10,84,,,Migration Help
TX001034,AC00032,43.91,2013-12-31,Debit,"Parbhani , Maharashtra",D000515,149.84.108.18,Online,27,Labour,86,1,1806.68,2024-11-04 08:12:22,Moangi,Female,1987-11-09,2009-01-14,37,,,Migration Help
TX001311,AC00032,52.23,2014-12-31,Credit,"Hingoli , Maharashtra",D000088,154.138.163.229,Branch,28,Farmer,96,1,105.01,2024-11-04 08:08:11,Lalata,Female,1982-10-17,2009-08-20,42,,,Crop/Seed seller
TX000643,AC00032,467.13,2015-12-31,Credit,"Parbhani , Maharashtra",D000025,162.151.179.167,Branch,54,Labour,45,1,3914.84,2024-11-04 08:06:58,Balata,Female,1960-01-15,2009-10-23,65,,,Migration Help
TX002427,AC00032,582.17,2016-12-30,Debit,"Parbhani , Maharashtra",D000032,147.114.91.132,Branch,57,Labour,135,1,7310.83,2024-11-04 08:08:05,Adkar,Male,1994-04-26,2009-03-29,31,,,Migration Help
TX001161,AC00032,388.21,2017-12-30,Credit,"Hingoli , Maharashtra",D000387,145.246.171.225,Branch,53,Farmer,237,1,9724.49,2024-11-04 08:08:17,Laan,Male,1967-03-24,2009-05-21,58,,,Crop/Seed seller
TX000348,AC00034,202.11,2010-01-01,Debit,"Dhule , Maharashtra",D000072,59.208.79.116,ATM,27,Labour,18,1,746.47,2024-11-04 08:10:01,Dilata,Female,1979-09-18,2009-05-11,45,,,Migration Help
TX001916,AC00034,95.35,2011-01-01,Debit,"Parbhani , Maharashtra",D000348,39.163.103.27,Online,21,Labour,131,1,1639.9,2024-11-04 08:07:22,Moangi,Female,1954-12-10,2009-10-05,70,,,Migration Help
TX002061,AC00034,72.47,2012-01-01,Debit,"Gadchiroli , Maharashtra",D000066,89.18.54.235,Online,29,Farmer,72,1,1305.56,2024-11-04 08:11:10,Meshree,Female,1975-08-21,2009-03-18,49,,,Crop/Seed seller
TX000675,AC00034,637.97,2012-12-31,Debit,"Wardha , Maharashtra",D000646,104.165.213.58,Branch,58,Farmer,90,1,7949.03,2024-11-04 08:07:56,Adan,Male,1992-01-06,2009-02-16,33,,,Crop/Seed seller
TX000176,AC00035,73.23,2010-01-01,Debit,"Parbhani , Maharashtra",D000059,155.37.19.43,Branch,26,Farmer,14,1,787.74,2024-11-04 08:11:12,Moangi,Female,1968-10-06,2009-11-04,56,,,Crop/Seed seller
TX000716,AC00035,78.92,2011-01-01,Credit,"Hingoli , Maharashtra",D000118,149.84.108.18,Online,59,Farmer,95,1,5624.86,2024-11-04 08:08:28,Meesha,Female,1984-08-02,2009-01-28,40,,,Crop/Seed seller
TX001840,AC00035,813.78,2012-01-01,Credit,"Gadchiroli , Maharashtra",D000627,101.90.40.193,ATM,54,Farmer,55,1,14935.5,2024-11-04 08:08:31,Bapriya,Female,1962-07-08,2009-06-22,63,,,Crop/Seed seller
TX002267,AC00035,171.16,2012-12-31,Debit,"Yavatmal, Maharashtra",D000459,147.119.62.178,Online,51,Labour,42,1,6126.5,2024-11-04 08:11:02,Viveer,Male,1967-06-26,2009-07-26,58,,,Migration Help
TX000300,AC00035,211.18,2013-12-31,Debit,"Buldhana , Maharashtra",D000428,64.89.183.39,ATM,73,Retired,90,1,4069.17,2024-11-04 08:11:50,Anpriya,Female,1941-04-21,2009-09-16,84,,,Kirana
TX000878,AC00035,53.51,2014-12-31,Debit,"Washim , Maharashtra",D000671,136.172.149.77,Online,56,Labour,165,1,5773.5,2024-11-04 08:11:18,Dinita,Female,1995-04-04,2009-06-27,30,,,Migration Help
TX000989,AC00035,471.88,2015-12-31,Credit,"Buldhana , Maharashtra",D000317,133.67.250.163,Online,34,Farmer,141,1,14833.34,2024-11-04 08:07:00,Viraj,Male,1996-06-16,2009-10-26,29,,,Crop/Seed seller
TX001590,AC00035,70.88,2016-12-30,Credit,"Gadchiroli , Maharashtra",D000315,169.67.220.37,Branch,74,Retired,176,1,1794.65,2024-11-04 08:06:26,Rakshi,Female,1972-07-26,2009-01-10,52,,,Kirana
TX001296,AC00035,206.63,2017-12-30,Credit,"Parbhani , Maharashtra",D000239,115.30.82.168,Online,59,Labour,128,1,7626.53,2024-11-04 08:10:42,Bashree,Female,1945-11-10,2009-10-30,79,,,Migration Help
TX000766,AC00037,79.8,2010-01-01,Debit,"Washim , Maharashtra",D000477,189.198.67.252,ATM,73,Retired,76,1,6372.58,2024-11-04 08:06:48,Maesh,Male,1979-08-05,2009-07-30,45,,,Kirana
TX002139,AC00037,173.45,2011-01-01,Debit,"Gadchiroli , Maharashtra",D000053,136.250.159.93,ATM,31,Labour,161,1,9077.62,2024-11-04 08:07:11,Lanita,Female,1976-07-04,2009-07-25,49,,,Migration Help
TX002301,AC00038,301.73,2010-01-01,Debit,"Yavatmal, Maharashtra",D000006,165.143.173.165,Online,67,Retired,163,1,990.74,2024-11-04 08:07:10,Rodeep,Male,1953-11-04,2009-07-10,71,,,Kirana
TX002125,AC00039,737.46,2010-01-01,Credit,"Washim , Maharashtra",D000443,202.194.199.70,Branch,53,Labour,75,4,634.16,2024-11-04 08:07:37,Viesha,Female,1962-11-05,2009-03-05,62,,,Migration Help
TX000597,AC00039,138.06,2011-01-01,Debit,"Nandurbar , Maharashtra",D000188,113.21.93.28,Branch,44,Labour,159,1,1070.47,2024-11-04 08:06:52,Sunita,Female,1940-08-18,2009-10-04,84,,,Migration Help
TX000496,AC00039,634.86,2012-01-01,Debit,"Nandurbar , Maharashtra",D000151,122.94.26.104,ATM,27,Labour,45,1,588.5,2024-11-04 08:08:00,Adram,Male,1988-05-27,2009-01-22,37,,,Migration Help
TX000996,AC00039,50.29,2012-12-31,Credit,"Hingoli , Maharashtra",D000499,171.150.178.172,Online,58,Farmer,64,1,7604.9,2024-11-04 08:07:16,Moshree,Female,1974-10-12,2009-08-04,50,,,Crop/Seed seller
TX000397,AC00039,416.37,2013-12-31,Debit,"Melghat , Maharashtra",D000686,198.24.183.157,Online,35,Labour,67,1,7936.91,2024-11-04 08:08:50,Moangi,Female,1994-02-12,2009-10-23,31,,,Migration Help
TX000824,AC00039,4.15,2014-12-31,Credit,"Buldhana , Maharashtra",D000214,166.41.54.117,Branch,60,Labour,119,1,6017.36,2024-11-04 08:09:48,Maram,Male,1945-06-02,2009-06-13,80,,,Migration Help
TX000594,AC00039,139.57,2015-12-31,Debit,"Gadchiroli , Maharashtra",D000222,13.30.106.126,ATM,19,Labour,263,3,271.78,2024-11-04 08:07:23,Kashree,Female,1954-05-09,2009-03-10,71,,,Migration Help
TX002231,AC00040,228.4,2010-01-01,Debit,"Washim , Maharashtra",D000315,149.46.124.220,ATM,67,Retired,116,1,9598.43,2024-11-04 08:09:36,Sajit,Male,1957-10-22,2009-08-17,67,,,Kirana
TX000351,AC00040,294.15,2011-01-01,Debit,"Parbhani , Maharashtra",D000504,112.86.148.212,Online,38,Labour,136,1,6362.16,2024-11-04 08:07:20,Shnath,Male,1993-11-28,2009-03-13,31,,,Migration Help
TX001145,AC00040,199.8,2012-01-01,Debit,"Parbhani , Maharashtra",D000138,35.246.53.10,ATM,20,Labour,163,1,167.28,2024-11-04 08:11:34,Kaesha,Female,1968-06-19,2009-03-23,57,,,Migration Help
TX000441,AC00040,1237.56,2012-12-31,Credit,"Dhule , Maharashtra",D000077,219.96.187.255,Branch,60,Farmer,159,1,9410.17,2024-11-04 08:11:45,Kaesha,Female,1943-10-03,2009-11-04,81,,,Crop/Seed seller
TX001517,AC00040,965.66,2013-12-31,Debit,"Wardha , Maharashtra",D000244,81.102.230.41,ATM,53,Farmer,32,1,765.81,2024-11-04 08:08:58,Mapal,Male,1992-03-17,2009-11-05,33,,,Crop/Seed seller
TX002049,AC00041,50.28,2010-01-01,Debit,"Yavatmal, Maharashtra",D000544,196.244.194.198,Branch,60,Farmer,65,1,5729.1,2024-11-04 08:06:46,Movani,Female,1963-03-25,2009-11-20,62,,,Crop/Seed seller
TX001397,AC00041,34.31,2011-01-01,Debit,"Hingoli , Maharashtra",D000353,167.95.191.52,ATM,24,Farmer,251,1,1484.76,2024-11-04 08:11:26,Dipriya,Female,1970-06-01,2009-04-29,55,,,Crop/Seed seller
TX000549,AC00041,124.59,2012-01-01,Debit,"Buldhana , Maharashtra",D000037,85.239.236.80,Branch,27,Labour,171,1,129.29,2024-11-04 08:09:21,Majit,Male,1971-12-28,2009-06-08,53,,,Migration Help
TX001066,AC00041,212.88,2012-12-31,Debit,"Nandurbar , Maharashtra",D000663,184.146.10.88,Online,39,Labour,122,1,7036.72,2024-11-04 08:11:36,Lalata,Female,1948-01-27,2009-11-08,77,,,Migration Help
TX000026,AC00041,7.49,2013-12-31,Credit,"Washim , Maharashtra",D000671,81.248.235.147,Online,65,Retired,276,1,3634.67,2024-11-04 08:09:44,Mepriya,Female,1950-12-09,2009-05-18,74,,,Kirana
TX001638,AC00041,348.44,2014-12-31,Debit,"Dhule , Maharashtra",D000668,175.166.115.182,Online,24,Farmer,147,1,1022.94,2024-11-04 08:09:55,Sulata,Female,1958-04-25,2009-09-04,67,,,Crop/Seed seller
TX000253,AC00041,371.69,2015-12-31,Debit,"Gadchiroli , Maharashtra",D000374,124.180.225.109,Branch,67,Retired,143,1,3484.32,2024-11-04 08:09:59,Majit,Male,1949-04-06,2009-09-23,76,,,Kirana
TX002320,AC00042,135.94,2010-01-01,Debit,"Wardha , Maharashtra",D000489,58.1.27.124,Branch,71,Retired,258,1,4710.21,2024-11-04 08:10:02,Dipriya,Female,1964-10-21,2009-11-24,60,,,Kirana
TX002217,AC00042,114.15,2011-01-01,Debit,"Buldhana , Maharashtra",D000395,49.29.37.185,ATM,19,Labour,52,1,1612.4,2024-11-04 08:08:38,Diesha,Female,1984-05-13,2009-05-05,41,,,Migration Help
TX001480,AC00042,336.05,2012-01-01,Debit,"Washim , Maharashtra",D000044,89.237.88.251,Branch,28,Labour,164,1,1635.05,2024-11-04 08:12:13,Vivani,Female,2005-08-15,2009-10-30,19,,,Migration Help
TX002478,AC00042,246.41,2012-12-31,Debit,"Nandurbar , Maharashtra",D000501,56.89.80.133,ATM,54,Labour,23,1,1431.6,2024-11-04 08:12:12,Maraj,Male,2006-02-18,2009-10-25,19,,,Migration Help
TX001376,AC00042,221.49,2013-12-31,Credit,"Yavatmal, Maharashtra",D000203,76.0.164.168,Branch,23,Labour,196,1,707.25,2024-11-04 08:11:50,Ladeep,Male,1959-04-20,2009-09-30,66,,,Migration Help
TX000524,AC00043,320.14,2010-01-01,Debit,"Wardha , Maharashtra",D000141,83.182.211.68,Online,60,Farmer,96,1,3075.97,2024-11-04 08:07:40,Lashree,Female,1966-08-08,2009-01-12,58,,,Crop/Seed seller
TX002456,AC00043,655.81,2011-01-01,Debit,"Dhule , Maharashtra",D000567,86.83.61.143,ATM,55,Labour,164,2,4539.99,2024-11-04 08:12:08,Modeep,Male,1944-08-03,2009-03-29,80,,,Migration Help
TX002117,AC00043,309.42,2012-01-01,Debit,"Melghat , Maharashtra",D000395,214.32.109.197,Branch,27,Farmer,42,1,8564.46,2024-11-04 08:10:21,Laesha,Female,1969-11-18,2009-02-09,55,,,Crop/Seed seller
TX000727,AC00043,729.38,2012-12-31,Debit,"Hingoli , Maharashtra",D000443,99.205.173.118,ATM,68,Retired,90,1,9127.65,2024-11-04 08:08:16,Mokshi,Female,1989-09-19,2009-09-04,35,,,Kirana
TX001172,AC00044,487.32,2010-01-01,Debit,"Parbhani , Maharashtra",D000345,35.73.67.98,Branch,52,Labour,164,1,7707.96,2024-11-04 08:09:23,Roveer,Male,1959-11-08,2009-07-28,65,,,Migration Help
TX001073,AC00045,1074.29,2010-01-01,Debit,"Washim , Maharashtra",D000147,138.210.196.19,Branch,67,Retired,79,1,2011.6,2024-11-04 08:11:13,Roveer,Male,2003-11-16,2009-03-11,21,,,Kirana
TX000736,AC00045,244.64,2011-01-01,Debit,"Gadchiroli , Maharashtra",D000172,66.255.7.16,Branch,30,Farmer,103,1,9159.56,2024-11-04 08:06:53,Viesha,Female,1975-03-08,2009-07-25,50,,,Crop/Seed seller
TX000752,AC00045,248.95,2012-01-01,Credit,"Melghat , Maharashtra",D000454,38.210.156.148,Branch,65,Retired,29,1,3059.79,2024-11-04 08:09:32,Ropal,Male,1956-11-21,2009-04-15,68,,,Kirana
TX000904,AC00045,72.68,2012-12-31,Debit,"Wardha , Maharashtra",D000697,87.234.36.48,Online,69,Retired,44,1,6216.77,2024-11-04 08:10:20,Saesh,Male,1992-10-27,2009-10-14,32,,,Kirana
TX000546,AC00045,204.56,2013-12-31,Credit,"Buldhana , Maharashtra",D000094,44.197.126.59,Branch,18,Farmer,179,1,364.72,2024-11-04 08:10:26,Kakshi,Female,2000-08-07,2009-08-19,24,,,Crop/Seed seller
TX000734,AC00046,98.87,2010-01-01,Debit,"Wardha , Maharashtra",D000058,219.31.152.129,Online,20,Farmer,179,1,533.2,2024-11-04 08:06:58,Raangi,Female,1952-12-25,2009-12-01,72,,,Crop/Seed seller
TX002418,AC00046,28.38,2011-01-01,Debit,"Washim , Maharashtra",D000202,30.92.249.132,Branch,45,Farmer,260,1,8892.62,2024-11-04 08:09:52,Meshree,Female,1983-04-17,2009-03-02,42,,,Crop/Seed seller
TX002437,AC00046,942.7,2012-01-01,Debit,"Yavatmal, Maharashtra",D000565,1.198.76.182,Online,35,Labour,29,1,5141.32,2024-11-04 08:11:10,Deesh,Male,1946-08-23,2009-10-16,78,,,Migration Help
TX000194,AC00047,280.57,2010-01-01,Credit,"Yavatmal, Maharashtra",D000538,170.225.23.251,Online,25,Labour,24,1,293.24,2024-11-04 08:10:24,Ranita,Female,1949-05-17,2009-11-28,76,,,Migration Help
TX000224,AC00047,457.3,2011-01-01,Debit,"Gadchiroli , Maharashtra",D000214,62.27.235.199,Online,28,Farmer,15,1,8318.29,2024-11-04 08:07:53,Mepriya,Female,1972-12-07,2009-05-08,52,,,Crop/Seed seller
TX001879,AC00047,750.95,2012-01-01,Debit,"Hingoli , Maharashtra",D000551,136.105.231.135,Branch,78,Retired,27,1,5134.37,2024-11-04 08:11:09,Ralata,Female,1989-12-06,2009-10-23,35,,,Kirana
TX002505,AC00047,123.38,2012-12-31,Debit,"Dhule , Maharashtra",D000219,163.129.70.210,Online,59,Labour,40,1,13542.41,2024-11-04 08:10:53,Vishree,Female,1954-08-03,2009-04-18,70,,,Migration Help
TX002063,AC00048,304.2,2010-01-01,Debit,"Dhule , Maharashtra",D000652,11.188.75.155,Online,25,Farmer,102,1,423.64,2024-11-04 08:10:19,Dikshi,Female,1997-09-08,2009-05-21,27,,,Crop/Seed seller
TX001707,AC00048,1283.97,2011-01-01,Debit,"Hingoli , Maharashtra",D000340,4.134.78.167,ATM,42,Farmer,121,1,11041.9,2024-11-04 08:07:52,Sulata,Female,1961-11-23,2009-10-25,63,,,Crop/Seed seller
TX002336,AC00048,14.1,2012-01-01,Debit,"Buldhana , Maharashtra",D000099,164.75.163.220,Branch,45,Farmer,73,1,6949.21,2024-11-04 08:08:16,Depal,Male,1992-10-11,2009-03-29,32,,,Crop/Seed seller
TX000817,AC00050,24.19,2010-01-01,Debit,"Yavatmal, Maharashtra",D000099,186.135.2.148,ATM,29,Labour,28,1,2756.2,2024-11-04 08:07:26,Shveer,Male,1948-05-17,2009-10-07,77,,,Migration Help
TX000932,AC00050,38.81,2011-01-01,Credit,"Gadchiroli , Maharashtra",D000285,120.32.147.210,Online,25,Farmer,145,1,1619.6,2024-11-04 08:12:12,Shesh,Male,1959-06-06,2009-09-18,66,,,Crop/Seed seller
TX001758,AC00050,326.03,2012-01-01,Credit,"Parbhani , Maharashtra",D000145,129.108.48.116,Online,18,Farmer,137,1,290.24,2024-11-04 08:11:46,Kashree,Female,1961-05-16,2009-03-16,64,,,Crop/Seed seller
TX002291,AC00050,334.07,2012-12-31,Debit,"Washim , Maharashtra",D000440,100.4.40.132,Branch,59,Labour,200,1,7306.79,2024-11-04 08:10:28,Laveer,Male,2003-05-25,2009-09-27,22,,,Migration Help
TX001686,AC00050,296.46,2013-12-31,Debit,"Washim , Maharashtra",D000287,54.252.249.33,Branch,23,Labour,136,1,558.99,2024-11-04 08:08:19,Laangi,Female,1940-03-09,2009-03-26,85,,,Migration Help
TX001935,AC00051,256.8,2010-01-01,Debit,"Buldhana , Maharashtra",D000143,173.232.121.213,ATM,26,Farmer,80,1,1128.38,2024-11-04 08:09:22,Maveer,Male,2003-07-28,2009-01-28,21,,,Crop/Seed seller
TX000595,AC00051,312.47,2011-01-01,Debit,"Nandurbar , Maharashtra",D000658,207.157.126.125,ATM,49,Farmer,148,4,9419.27,2024-11-04 08:08:05,Depal,Male,1956-05-23,2009-09-17,69,,,Crop/Seed seller
TX001333,AC00051,186.55,2012-01-01,Debit,"Dhule , Maharashtra",D000049,60.166.231.236,Branch,48,Labour,288,1,224.65,2024-11-04 08:07:18,Raan,Male,1950-05-24,2009-09-06,75,,,Migration Help
TX002486,AC00051,193.38,2012-12-31,Debit,"Wardha , Maharashtra",D000188,91.204.200.167,ATM,18,Farmer,285,1,1081.79,2024-11-04 08:10:56,Momita,Female,1941-10-20,2009-03-11,83,,,Crop/Seed seller
TX001148,AC00052,409.59,2010-01-01,Debit,"Nandurbar , Maharashtra",D000430,137.33.78.168,Online,35,Labour,50,1,14563.02,2024-11-04 08:11:25,Mevani,Female,1966-04-04,2009-09-05,59,,,Migration Help
TX000505,AC00052,3.42,2011-01-01,Credit,"Yavatmal, Maharashtra",D000484,151.247.130.190,Online,43,Labour,158,1,14180.21,2024-11-04 08:08:48,Ramita,Female,1963-05-13,2009-06-03,62,,,Migration Help
TX001054,AC00052,11.46,2012-01-01,Debit,"Hingoli , Maharashtra",D000232,217.82.46.37,Online,67,Retired,73,1,6628.75,2024-11-04 08:07:19,Suika,Female,1982-07-20,2009-07-02,42,,,Kirana
